Genes	Bin_1	Bin_2	Bin_3	Bin_4	Bin_5	Bin_6	Bin_7	Bin_8	Bin_10
ARPC1A	0.13577125038959484	0.11171867161477879	0.10561168628481485	0.09280628468999988	0.10033867443663474	0.10001065621282405	0.10232839016221051	0.13314343541706847	0.11827095079207377
ARPC1B	0.12059385337780767	0.11870940787872433	0.1166464524289924	0.11997574867146384	0.11786110568415208	0.12228717083381517	0.08727252210209169	0.11679782664076771	0.07985591238218513
ARPC2	0.12655231688961527	0.10851068194386322	0.11413611764170645	0.10388493460917564	0.10324998948799172	0.10384468779655057	0.11451080815590725	0.12574261281324198	0.09956785066194797
ARPC3	0.12213887070516179	0.11164370423521845	0.11506615708495686	0.1055910363264194	0.10469270452691483	0.10844786131402029	0.11448837704754114	0.12343538923661874	0.09449589952314852
ARPC4	0.12330562284279369	0.11229475951809341	0.10588348238205449	0.10143520420740189	0.10350486723474472	0.10995902280232256	0.1096964700860438	0.12750667866247528	0.10641389226407014
ARPC5	0.12505287731975895	0.1173268095235123	0.11368708815444681	0.10335884491913222	0.10803345759267596	0.10328085426932905	0.11198560431936241	0.1280943493578012	0.08918011454398111
ARPC5L	0.13278496264151016	0.12031296107459034	0.11731802394769067	0.10550711209888508	0.10766060924919832	0.10912288659223539	0.10430687889509484	0.1139914461121001	0.08899511938869506
ARPIN	0.10250904024496314	0.10353105243891741	0.08693965627916993	0.09870328368284224	0.10051730261414529	0.10691912089933107	0.12362704609498294	0.1347472669004959	0.14250623084515202
ARRB1	0.11634500197537485	0.10809424250326286	0.13270175988984342	0.12517419935937882	0.11165000828031135	0.090390125638984	0.10343084631616585	0.09831026591684855	0.1139035501198303
ARRB2	0.12169017137939805	0.11391915246988062	0.11870616356787723	0.10601304244197261	0.1128056150035321	0.10711777867320793	0.11341787092785828	0.13458108423189255	0.07174912130438063
ARRDC1	0.11684258768579632	0.10310789810159601	0.09987808609709627	0.10163828114636322	0.1029168288296568	0.1011195127731505	0.0897098151715834	0.18550579261740938	0.09928119757734813
ARSA	0.07982429976456898	0.09111413984626834	0.09547391446364184	0.07040263978939212	0.11142606071493706	0.1237336771586984	0.12306926300753201	0.14553997781709616	0.15941602743786515
ARSB	0.10770315869287839	0.11709778738271656	0.07742400483480537	0.0791373065903745	0.1257856951433317	0.10535114902034412	0.1326351384984504	0.11448051274785472	0.14038524708924424
ARSD	0.15973554369038884	0.10792010845721678	0.09159910604425019	0.12505984746887197	0.13681617204696725	0.09718183845181705	0.11825111450986381	0.08779126137127664	0.07564500795934742
ARSL	0.13746833639834422	0.1013228835422592	0.09628201934299632	0.09406176926227915	0.1112977016662135	0.10139491554510188	0.12029849592708372	0.10358500086549922	0.1342888774502227
ART4	0.09880658270904538	0.09654989930679829	0.09637838327369994	0.14640515026524953	0.09024086561866956	0.09136189418213156	0.13155759354313112	0.12836720970592694	0.12033242139534761
ARVCF	0.12425496052340224	0.10993496659008518	0.10367525417053636	0.13954080084276635	0.10149751989211543	0.10797458816420825	0.12325125825158759	0.0726406287887186	0.11723002277658001
AS3MT	0.16367342841943747	0.11320535293911486	0.10660282221338882	0.10013879235243885	0.10821152024467803	0.10915091869119894	0.09926411830633718	0.09354027798989324	0.10621276884351263
ASAH1	0.09863661782594707	0.10303618220436951	0.09443532407271665	0.06197403140554644	0.11657579877415898	0.1287684702057124	0.1148483656370315	0.13718281903571777	0.14454239083879958
ASCC1	0.10610240427979578	0.10457773130146224	0.1085571508014763	0.09562505472476095	0.12862613335822026	0.12638619005987328	0.11516205317626516	0.11091120524619397	0.10405207705195207
ASCC2	0.1116041501751217	0.10664798654025932	0.10303318682620924	0.1041670608146975	0.11679425968390549	0.10885224368860687	0.12074723505453865	0.11834455637935981	0.1098093208373014
ASCC3	0.10654480191360075	0.1092792360175968	0.10742620072353405	0.10648925780473287	0.10886412920962808	0.10271301808846912	0.11315732322860254	0.11777554075806888	0.12775049225576693
ASF1A	0.11364273934839426	0.10889456497179383	0.12180247327132895	0.09769736946465905	0.10183213355339424	0.06610663988850422	0.06613759336120544	0.18313177166654318	0.14075471447417687
ASGR1	0.1464961916690972	0.12075679693840914	0.11140632148380829	0.1042281044866018	0.10036612921102614	0.1086943646895821	0.09730645510114602	0.10434367022844714	0.10640196619188223
ASGR2	0.13513542041989274	0.10334983318193848	0.10855561898182083	0.11972557299124713	0.09501724732431041	0.10258157211420099	0.09553649063746449	0.12920659815830493	0.11089164619081995
ASH2L	0.0981515425151652	0.11128727056164328	0.10947083925510498	0.11169112599608222	0.09447442447725644	0.10416171846310492	0.10905738711248361	0.13738498037022773	0.12432071124893156
ASL	0.1504871286516083	0.11643062909120322	0.11444350479356039	0.11466743093366691	0.09852643314575098	0.10358257312533321	0.10091807508741109	0.09295798959750307	0.10798623557396286
ASMTL	0.12620042190174724	0.12062392000739819	0.11086663100437542	0.10244411780965541	0.10812014808705282	0.1096586318846233	0.11222506435371461	0.10753268708375871	0.10232837786767424
ASNS	0.07967985650304658	0.09227100262992652	0.08906756427287091	0.09300299818528952	0.11737498487068257	0.15105409539396503	0.13190411653169748	0.10017543465225992	0.1454699469602615
ASPDH	0.14227610139296526	0.11424302255775629	0.1089786319825188	0.11917319805723833	0.10688915277382045	0.0985175264344292	0.10848010849465284	0.09363380321388594	0.10780845509273297
ASPG	0.18523317163649278	0.11592503354195688	0.09263539633722669	0.07712386803347426	0.10498021883917454	0.0926541332481036	0.10477817268289569	0.07507125726327978	0.15159874841739582
ASPH	0.10454067731031703	0.11013179033842778	0.10450787870323022	0.09507748787028322	0.12473836446317325	0.1170947397036358	0.10724622482452924	0.13687705305399753	0.09978578373240587
ASPN	0.07605499479511163	0.07422308658605403	0.09947031468985719	0.1457652535250662	0.12962081860481464	0.0618769829811235	0.1706430287408606	0.05613350331167901	0.18621201676543314
ASPSCR1	0.11830774321628178	0.11089191641652409	0.10932077223901251	0.1260667110322619	0.09081905216015912	0.1089866513557536	0.10464071744474718	0.11142521304945278	0.11954122308580697
ASRGL1	0.10803554416284059	0.12392842447260247	0.10159494700584827	0.0982913698783193	0.11059457498631056	0.1148851902326489	0.08639337245577687	0.102341521410366	0.1539350553952871
ASS1	0.19927363851757587	0.10591282840978138	0.11100903839705253	0.11633816883796036	0.09637373809882328	0.09999597013923257	0.09450220690060358	0.08639828892176402	0.09019612177720635
ATAD1	0.1030778705024532	0.10453812568797974	0.11105601185998781	0.1437401454788063	0.09933525352389483	0.10017088165941311	0.11652058637452122	0.08557560104800559	0.1359855238649382
ATAD3A	0.10378853844312591	0.11221773977910181	0.11560494300801555	0.14094289361674991	0.1025241030879855	0.10743614630936565	0.11450899063567782	0.09797571731118872	0.10500092780878917
ATAD3B	0.09776769854906606	0.09996997612938709	0.11687051968836532	0.14916678296070485	0.12199104415459912	0.10945712876911154	0.11787982159204831	0.09811871348022692	0.08877831467649075
ATE1	0.11524324736458515	0.12064954621653848	0.10541852377999267	0.10433248308948861	0.10007922643579499	0.1220127871717418	0.08766572479981107	0.121387130693206	0.12321133044884125
ATG12	0.11360189182645225	0.10708795241297465	0.11663798602619242	0.13820691369707108	0.11367826936517667	0.10210717467422434	0.13203046647571515	0.08780028999120819	0.08884905553098521
ATG16L1	0.11525333399374077	0.10344933006108313	0.11623719726212334	0.11770800115506663	0.10395385884994805	0.11556975123978074	0.1206422233819984	0.10928111642750833	0.09790518762875057
ATG2A	0.11484711335328378	0.09900150078908919	0.11208580811003989	0.10886502651596454	0.11982060693092182	0.11030278080162724	0.10546493489571385	0.1117831370868147	0.1178290915165451
ATG2B	0.11650589354952655	0.10929679315324373	0.11356544443309799	0.10074928051881148	0.12486105524035254	0.10206649512070139	0.09121406591163678	0.14204434217306228	0.09969662989956726
ATG3	0.12160568623119043	0.11421687216214468	0.11281631394859265	0.11027472201791433	0.10077504978765758	0.10790048526478438	0.10940142488441211	0.11592606196819845	0.10708338373510531
ATG4B	0.1293202028644545	0.10745310925572485	0.10116326628672064	0.10270225153338225	0.10308907675128165	0.09190397366806552	0.11926136274253667	0.10920191792176469	0.1359048389760692
ATG5	0.11313985542849356	0.11462545247790581	0.10996044914814099	0.11324824878251499	0.11498744582053463	0.11446391513486631	0.1209343714423068	0.10076916823707589	0.09787109352816092
ATG7	0.12123484748395881	0.10765215633713275	0.10873073420815765	0.11396009473085093	0.10382791652849804	0.1067443360969368	0.11412415688982594	0.10470117569790363	0.11902458202673548
ATG9A	0.12325700314282008	0.1163545345111914	0.11294013432147472	0.11194351052153197	0.12640376436473869	0.09073225457880699	0.09351216856466754	0.09250434454824481	0.13235228544652383
ATIC	0.12395147725703691	0.1181001304774602	0.1108625861897779	0.09621689275683584	0.11249121995255766	0.11178569657503724	0.09901703479502563	0.11861910018103938	0.10895586181522914
ATL1	0.11547484078953893	0.10911373319901368	0.09699460350139821	0.1332198721019509	0.12195736713544653	0.0953217079582569	0.10863283201242373	0.1029521699228916	0.11633287337907948
ATL2	0.10380199459545056	0.1116745837022191	0.11207738838187989	0.11651767799793532	0.12599396097694227	0.09064514433925762	0.12271490326373842	0.11773124005395302	0.09884310668862391
ATL3	0.10128395119676178	0.10685399020393554	0.10717131426246222	0.10716578928582966	0.11641524172150933	0.11031997703394472	0.10746405296180882	0.13326609855082847	0.1100595847829195
ATM	0.10711396893050365	0.11089168209408047	0.10301768590581935	0.08356887016762604	0.1160835468119742	0.12702096106832247	0.1149745935201254	0.10746399879299777	0.12986469270855058
ATOX1	0.10170378666081671	0.10053688433079137	0.09462077059422318	0.09262992629139088	0.09606029068207622	0.10987197858571925	0.10695915551673918	0.13372914886923348	0.16388805846900975
ATP11A	0.12361738214890453	0.1125824963945073	0.1135180106942251	0.07862293034157086	0.1109545538998722	0.09555898664113642	0.09026156139029833	0.16704158838773361	0.10784249010175169
ATP11B	0.10565780734814431	0.1219719422060211	0.11292940028622882	0.09446298172547128	0.11719124083522453	0.12901319105810777	0.07125001665336284	0.15472531700390568	0.09279810288353374
ATP11C	0.1321208348421745	0.11542354817232751	0.11443974724463249	0.10915113551221904	0.10965883767578433	0.09740099655719363	0.11993989642194594	0.0965867986985553	0.10527820487516727
ATP13A1	0.10140773214767121	0.10478271304476929	0.10414400707239733	0.10405186522018835	0.11671754980090437	0.11146285423522238	0.10957123541437144	0.1252530092704113	0.12260903379406436
ATP13A3	0.10352802935552412	0.1184491828660756	0.07407133095800743	0.10321514148559145	0.10787611130549858	0.14395599198861025	0.09820434201016602	0.14374837483920758	0.10695149519131901
ATP1A1	0.11194760837321414	0.11619423072585516	0.1127811835647052	0.12012075100601159	0.10366034741533739	0.10979403830107025	0.11405848826176587	0.11347493776678202	0.09796841458525844
ATP1B1	0.11460787898972576	0.1140760534144776	0.11548120545732359	0.11496288939281925	0.10335708042858284	0.10970816544365339	0.11927121355436938	0.10934725485711558	0.09918825846193262
ATP2A2	0.10207153514672888	0.10172730192245633	0.10323124223086044	0.10173201030819407	0.11623930891257027	0.11687303454692989	0.11317041377407426	0.13228859635525111	0.11266655680293475
ATP2B1	0.11650951661402807	0.11972910627037567	0.11136467872387053	0.11856852439872732	0.11340178577968293	0.11004694696436867	0.1058556700531636	0.09970813348532344	0.10481563771045975
ATP2B2	0.11323937970648064	0.12018258990677305	0.11071216534458474	0.12545179620814972	0.09713026673307777	0.1093127973875878	0.09942727856505341	0.13592888832932068	0.08861483781897216
ATP2B4	0.11418565194923788	0.12520597327791377	0.11030919274124851	0.08891872618904656	0.10998246979146235	0.1167816095826079	0.10272956261793917	0.12357902145946963	0.10830779239107426
ATP2C1	0.10424897157798954	0.10431146988226048	0.12167354709409527	0.10413809550001402	0.10316007902167153	0.11763229873683825	0.11611161691206696	0.1413391739055097	0.0873847473695543
ATP5F1A	0.10178136783535141	0.09854809585471205	0.10813275991918586	0.1883231858022495	0.09433225554352588	0.10561580738999228	0.11763527755642228	0.08828279515405467	0.0973484549445061
ATP5F1B	0.10189141881713418	0.09664592511452219	0.11452366798774602	0.1790315910844202	0.0931036910152055	0.11078835739765282	0.11682234875946493	0.08523110470826893	0.10196189511558523
ATP5F1C	0.1016065033509431	0.09600386460506624	0.11176789399803809	0.1914574869973366	0.09666368378456142	0.10043572979216688	0.10574666569929864	0.09277967505123871	0.10353849672135024
ATP5F1D	0.09766120360255652	0.09593508755576641	0.1286647846391733	0.18586223614225789	0.09996034915631181	0.10175398919500117	0.10467198116116085	0.09717258188245806	0.08831778666531397
ATP5IF1	0.11242177605261951	0.11673498555599478	0.1284647693441743	0.09742898910298568	0.10158112227795463	0.1245685710433204	0.09584493678540706	0.13451303095325554	0.08844181888428806
ATP5ME	0.09499583917125123	0.10088782251874803	0.1147373002187616	0.18542333296115412	0.09961475009731979	0.1100934361559231	0.1130604686345077	0.08289444277335054	0.09829260746898383
ATP5MF	0.10014520871644918	0.10662876968862556	0.11408870912191478	0.16718621877457515	0.10362503508842737	0.10555263452425737	0.1279944199220309	0.0880785899698646	0.08670041419385505
ATP5MG	0.09900734291104424	0.10030237330204322	0.11031204651169832	0.19140569938577362	0.09787858976719617	0.095773376802018	0.12119959320099394	0.08451173497385717	0.09960924314537528
ATP5MJ	0.09619723689706595	0.08392623621097975	0.10394274378943984	0.20270296783352273	0.0868925953881684	0.0909264175583705	0.1413217691242188	0.08395798697449154	0.11013204622374244
ATP5MK	0.10299987288616602	0.09074370361062983	0.10708560815909346	0.18699955179734917	0.08731281743089389	0.0773543159612595	0.12271152885966495	0.0973210733320221	0.1274715279629211
ATP5PB	0.10226128607606028	0.09617775789882525	0.11590979812502268	0.19045381060999705	0.09325335565540865	0.09450710432949004	0.1165615480804553	0.0836327076133146	0.10724263161142616
ATP5PD	0.09974544808800022	0.09821745539059383	0.10998408388010139	0.19342702880859508	0.09629171641589884	0.1063213703944898	0.11106309252709716	0.090274438604232607	0.09467536589099117
ATP5PF	0.11182912176301378	0.09167192043895128	0.11035600028456184	0.16737277167679904	0.09749262306740633	0.11006079304386096	0.11363662392684969	0.09200113633623642	0.10557900946232056
ATP5PO	0.10300744922767963	0.10445569685175288	0.11259624821161962	0.16691092718394798	0.10154037186899742	0.10554323095218879	0.12578771770492808	0.08625782936312085	0.0939005286357647
ATP6AP1	0.10604003152056973	0.11220036180900386	0.10543553615245353	0.09795100426813738	0.11603022747453785	0.10515707787092932	0.10611364413043015	0.13214269195528108	0.11892942481865722
ATP6AP2	0.08103865126817353	0.07950341139585655	0.11307568525859826	0.08256538956143865	0.1306095336318831	0.09493977566357206	0.09508957014370428	0.12026503459697484	0.2029129484797987
ATP6V0A1	0.10409651315774786	0.10855226441135345	0.10211669406688655	0.0954355806119593	0.11053376264107431	0.11527652727331186	0.11941247849833377	0.11557144025863571	0.12900473908069726
