Protein.Group	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	Genes
O75934	-0.3172426088769246	-0.6135379883630008	-0.02094722939084842	15.727224189686833	-2.1367776146881687	0.03623882749535159	0.2719990726448045	-4.2454467932096165	BCAS2
P55209	0.27555770367813553	0.024984483995507345	0.5261309233607637	14.793139044629518	2.1836233802804816	0.031490106095394765	0.24770277450557637	-4.261305440963946	NAP1L1
Q8NFU3	-0.18350289091373334	-0.34983423632590893	-0.01717154550155775	17.62390060009935	-2.19032481582544	0.030958667179208428	0.24522144281949745	-4.2630099294912664	TSTD1
P39023	-0.18748081553236626	-0.35596512210494535	-0.01899650895978716	19.03627288219063	-2.206726701756794	0.029540684477547142	0.2377348021876187	-4.26338721417482	RPL3
Q07955	-0.3830066277871351	-0.7339588844212934	-0.03205437115297688	17.34650171010852	-2.169292194887769	0.03280088810577277	0.25565177319968435	-4.268137022138585	SRSF1
P02765	0.4568074857870234	0.02968501619815922	0.8839299553758876	16.70817907005858	2.131713363537967	0.03641561277922221	0.2719990726448045	-4.2738686990540184	AHSG
Q9BRJ7	-0.4130370433291901	-0.8495597431789692	0.023485656520588927	12.699616831140297	-1.9308334519449744	0.06281767536209383	0.37080936270934417	-4.2740165947094555	NUDT16L1
Q01085	-0.32031997712035365	-0.6102884434702014	-0.030351510770505852	16.33733579656591	-2.1920212498288802	0.03073147816685369	0.24485094795011553	-4.2740576599390945	TIAL1
Q92804	-0.46712891965498277	-0.8914688072704287	-0.04278903203953688	19.31616253645881	-2.184973284601957	0.03130951593069528	0.24685234087950955	-4.279367997732912	TAF15
P22314	-0.16124981114358664	-0.3069532933513892	-0.015546328935784087	20.73318127745759	-2.194726736656392	0.030416306659096382	0.24318765371099127	-4.288398461374776	UBA1
O14681	-0.371781185714927	-0.7144832085826811	-0.02907916284717288	15.775041302072681	-2.156763065401136	0.033828360432486354	0.2601744058389795	-4.291371152870157	EI24
O75380	-0.24036485929684656	-0.4617479305536474	-0.01898178804004577	17.56568214050985	-2.1578245480404474	0.033678455445402086	0.2601744058389795	-4.300252683446081	NDUFS6
Q02127	0.3724133110754384	0.014767115028168964	0.7300595071227078	13.929932802199987	2.080473807933877	0.04151647023416198	0.29459395336990774	-4.303503772925691	DHODH
Q12906	-0.42830621575591904	-0.8213245292396221	-0.035287902272216065	20.314611037215787	-2.1636215725329273	0.03301280428497884	0.2567160077503149	-4.314403950523224	ILF3
Q9BQE5	0.17537140232326637	0.015699452954426457	0.3350433516921063	17.86416556630385	2.1783684771172895	0.03166863852042973	0.24853314009351077	-4.319583717532609	APOL2
P46379	-0.19697173477104662	-0.37850104832276266	-0.015442421219330565	14.826217179732694	-2.1554866980580747	0.03377479764950293	0.2601744058389795	-4.321035564097108	BAG6
P26368	-0.45981754447934053	-0.8840100222735786	-0.03562506668510246	16.948867205346858	-2.153012779359439	0.03394528283299121	0.2601744058389795	-4.324653722125672	U2AF2
P04070	0.4050905143554136	0.0055535705032057625	0.8046274582076214	14.76123845441072	2.030618724177815	0.04700237350255095	0.3140652264494284	-4.327507834980804	PROC
Q99715	-0.48336327906477505	-0.9615146480220005	-0.005211910107549622	15.515780810567437	-2.02540606186588	0.04763729181119858	0.3162819023566128	-4.330900916111243	COL12A1
Q9NX24	-0.5193091841212555	-1.04665915337175	0.008040785129239003	13.63746505553788	-1.9893584284906398	0.05342940658442732	0.3404964964003102	-4.334606254527368	NHP2
Q9BW83	-0.5159161741771165	-1.0453687056285	0.01353635727426683	12.338450834660037	-1.9685120349330174	0.055864355986637713	0.34848717305950194	-4.335234410349247	IFT27
Q99959	0.2531312061089803	0.019598299474323344	0.4866641127436373	17.74838448325104	2.150844981366239	0.033932607703249296	0.2601744058389795	-4.357594333848212	PKP2
Q9Y224	-0.20896782876209696	-0.40220783991340897	-0.015727817610784955	17.22869241286847	-2.1458229367563004	0.03434217880163748	0.2616766465288082	-4.367150253965551	RTRAF
Q9UMS0	-0.200300515588741	-0.39222325682578296	-0.008377774351699091	14.719507292392032	-2.0792484108742886	0.04103231076189669	0.29320831972406125	-4.368074795257867	NFU1
P51571	-0.32395091512986396	-0.6229202259928686	-0.02498160426685936	20.47702419337758	-2.148838476036023	0.03397660303950058	0.2601744058389795	-4.382896256886981	SSR4
P42765	-0.1920289467708928	-0.36926536455324027	-0.014792528988545328	24.661462186597827	-2.1486461875505936	0.033992252084071015	0.2601744058389795	-4.383288404833388	ACAA2
Q7KZ85	-0.4848123951196635	-0.9985901829407022	0.02896539270137527	11.768785534708373	-1.9185349657026864	0.06357495299140413	0.3738746059313207	-4.385342733034892	SUPT6H
P17568	-0.2902253710926947	-0.5770525728116711	-0.003398169373718285	15.78726134687321	-2.0242828077425035	0.04743064332507072	0.31552494368201345	-4.387053036154658	NDUFB7
P36955	0.3577379935892255	0.014904172379226921	0.700571814799224	16.04577839338353	2.0784398878088735	0.04106293849335796	0.29320831972406125	-4.387878921715037	SERPINF1
P48059	-0.6421170660200476	-1.3293982448038748	0.04516411276377952	14.051343971264005	-1.8975053522909202	0.0661339660956571	0.37921260693907083	-4.390676496010638	LIMS1
Q9BYD1	0.3123635525922829	6.710482901289283e-4	0.6240560568944369	13.445150479659775	2.006331244130242	0.049524922643943335	0.32419752482302056	-4.391005806743964	MRPL13
Q07020	-0.17946479096965606	-0.3454097023422179	-0.013519879597094248	21.10498567176542	-2.1446996891946246	0.034314814076321316	0.2616766465288082	-4.391329708108113	RPL18
P12956	-0.3939347300488519	-0.7604948434695993	-0.02737461662810442	20.124750109829122	-2.1322415432817055	0.03544621111333002	0.2682884334488934	-4.394783123505745	XRCC6
Q96GD0	-0.17321797667871086	-0.33565824742946104	-0.010777705927960651	16.168723329088067	-2.1173813761025952	0.03687903408928817	0.27366010916800765	-4.402909443013511	PDXP
Q96ST2	-0.300504493398909	-0.5915985072775656	-0.00941047952025248	16.192508941894165	-2.0596576787949545	0.043228922890782805	0.29805204729960777	-4.404903512741715	IWS1
P78406	-0.38977870942185056	-0.8037767834020262	0.02421936455832513	14.12214226244185	-1.9102125272159063	0.06419000006233863	0.375010532096613	-4.405836699725573	RAE1
O95793	-0.19149825967717157	-0.37088720368009026	-0.012109315674252885	16.5018191873945	-2.1190930082480466	0.036674499705721966	0.2727643068854528	-4.409205411201816	STAU1
P08603	0.3503384243948683	0.019052401320704293	0.6816244474690323	16.97780616596746	2.1004323169492047	0.03843907640013584	0.2797510560232108	-4.411203978201962	CFH
Q8IVM0	-0.36042482135568876	-0.7119008369218095	-0.008948805789568026	14.146249503541974	-2.045428710238657	0.04459491606771914	0.3037805682533028	-4.411409686228781	CCDC50
P84103	-0.4887011899268132	-0.9457856969599046	-0.03161668289372194	18.72038195347177	-2.1218451658468176	0.03638320246702771	0.2719990726448045	-4.413698666795488	SRSF3
Q92499	-0.17990750205250503	-0.347762224400885	-0.012052779704125022	18.06384959958451	-2.1262775723305047	0.03592725361929581	0.2707261633347821	-4.416332419579454	DDX1
Q9HD34	0.30269236676791506	0.002357739452753582	0.6030269940830766	12.929816778687169	2.0149311057952874	0.048282676557288906	0.3187030937095465	-4.421871285523497	LYRM4
Q9P2X0	0.23913605864988025	0.015475608646637357	0.46279650865312316	16.460489907848952	2.121095006173737	0.03637174116626335	0.2719990726448045	-4.4240002626569215	DPM3
O75822	-0.16910212413296752	-0.32799569320362576	-0.01020855506230925	16.161496187308916	-2.1123504711345533	0.03723582074724467	0.2737472471608271	-4.429152649332134	EIF3J
O95219	-0.320374649799491	-0.6458613944145164	0.005112094815534429	14.707709560612976	-1.9713243830846972	0.05358371170597953	0.3404964964003102	-4.4316830741590785	SNX4
Q969Z3	-0.17703984631403663	-0.3431860159417055	-0.010893676686367731	18.61700080764104	-2.113902436177208	0.036996495394129914	0.2737472471608271	-4.440924856718574	MTARC2
Q9NWU5	-0.20703612776526248	-0.40574543160276016	-0.008326823927764793	14.908857078626303	-2.071379300252448	0.04133453541667294	0.2939152977644844	-4.456603753407226	MRPL22
Q9BX68	0.1670574159140057	0.010178114268539956	0.3239367175594714	20.675750382135593	2.11179269311248	0.03710925622557791	0.2737472471608271	-4.457853917717444	HINT2
Q93099	-0.16610174950753084	-0.32210971842984826	-0.01009378058521343	21.87375273439429	-2.111439271527145	0.037140305417948966	0.2737472471608271	-4.458563278390228	HGD
Q14919	-0.3817768427203405	-0.7918992747016773	0.02834558926099623	12.16053217194061	-1.8851537479556624	0.0671568646405501	0.38378570631831144	-4.470070940972071	DRAP1
Q9Y2D5	-0.2821126005083856	-0.5542613576074846	-0.009963843409286521	14.90250743483584	-2.0608568514535306	0.04235226763492937	0.2961858264106333	-4.471381330721434	AKAP2
Q13435	-0.37049492914594845	-0.7268579165045181	-0.014131941787378699	17.890493403271265	-2.0669090877577463	0.04176429096698178	0.2947140241278418	-4.473468792940681	SF3B2
P02545	-0.5512012124971101	-1.072476921025559	-0.029925503968661116	23.195693432941912	-2.0974658061080143	0.038434264415186846	0.2797510560232108	-4.474873007455825	LMNA
Q8WW52	-0.6862696808337302	-1.447735682025351	0.07519632035789059	13.900716754233123	-1.8285472679593222	0.07585835098135214	0.41606045642912304	-4.475642285870018	FAM151A
Q8IVM8	-0.33118064416926496	-0.6600779105927885	-0.002283377745741444	15.377186352437876	-2.0084916601486102	0.04847318327037739	0.3193417064195462	-4.4801354681282914	SLC22A9
Q14103	-0.494193435204541	-0.9630278066690579	-0.025359063740024168	20.15871043643221	-2.091389217792798	0.03903778628254651	0.28350255880245934	-4.4841006883895425	HNRNPD
P03905	-0.3342017063812466	-0.6568825301904595	-0.011520882572033653	14.88469882607898	-2.058052376426714	0.04252344953458593	0.2961858264106333	-4.4875413803408115	MT-ND4
Q9Y5S9	-0.2784761511126057	-0.5498909238446317	-0.007061378380579797	16.820916458160333	-2.042000300289721	0.044463713209424015	0.3037805682533028	-4.489341368188233	RBM8A
Q9NVP1	-0.31286056402127144	-0.6246554675377394	-0.0010656605048035006	15.323645954362581	-2.0030571470618193	0.049244212258754305	0.3237949555083343	-4.493318503331346	DDX18
P10644	-0.16870318963972836	-0.3296085111458946	-0.007797868133562064	17.675021293549317	-2.0804840618165192	0.040074230298045695	0.29041027318115664	-4.498047749927526	PRKAR1A
Q9UNL2	-0.3513004203074363	-0.6904392273120126	-0.012161613302859975	17.325404730145674	-2.0583636248384054	0.0424928924525837	0.2961858264106333	-4.502121347867615	SSR3
P34949	0.21192121197522165	0.007818452665768666	0.4160239712846746	16.348047015012707	2.0619912137885255	0.042010781312029885	0.29563785361316897	-4.50644780833626	MPI
Q9BSH5	0.18727319307268278	0.008253896791722726	0.36629248935364284	17.27357063254547	2.075808455123055	0.04051431414868777	0.2923554109966749	-4.508351313719155	HDHD3
Q08477	0.2736332202776767	0.011836428171438262	0.5354300123839152	16.88182897396159	2.0740346495374347	0.04068235579785073	0.29294736542807526	-4.512680779854051	CYP4F3
P22413	0.40679858777859496	-0.025989898298216296	0.8395870738554062	16.06280673719081	1.8892992181141128	0.06482678529929291	0.3770095102862432	-4.519285719255461	ENPP1
P46777	-0.2100215419718131	-0.4115118969025484	-0.008531187041077803	17.7279495274191	-2.068599307792375	0.04122799904226322	0.2937710559371308	-4.5196051594117375	RPL5
Q9NUQ6	-0.25240582995324645	-0.5008095969212705	-0.004002062985222404	15.487979271201041	-2.0226827263110847	0.04650727275413145	0.31353154611283934	-4.521066591943253	SPATS2L
Q8IV38	-0.4191260652887473	-0.8547510217466757	0.01649889116918113	12.297544403722519	-1.9310123331985094	0.05898505617181047	0.35939731900033356	-4.523284025950591	ANKMY2
Q9H0L4	-0.383990727696375	-0.7800837243369002	0.01210226894415023	14.37289809004111	-1.9423497259883797	0.05716750714069269	0.3533802710003617	-4.529337205411142	CSTF2T
Q96K19	-0.48562133841148536	-1.0450276757592727	0.07378499893630208	13.900777504597812	-1.7794164906206549	0.08619123600594207	0.4447990149033919	-4.53486248395617	RNF170
Q9UKR5	0.24633756295378514	0.0073002269463108005	0.4853748989612595	16.538158133870702	2.046278459549346	0.04353403282682408	0.2989630324202336	-4.540501485711145	ERG28
P17980	0.1471746477651357	0.005591717743120367	0.28875757778715105	18.358155124636912	2.061931920275301	0.04176685527862175	0.2947140241278418	-4.547175767856036	PSMC3
Q9NSB2	0.7460721496391792	8.390962662004897e-4	1.4913052030121579	19.5559773153201	1.9945249276399364	0.04974914949261434	0.32419752482302056	-4.551839603895928	KRT84
Q92620	-0.41769097232449315	-0.8728087728715271	0.03742682822254084	13.096069130679474	-1.8526650789079588	0.07103562903898772	0.39859530890740064	-4.556143187749845	DHX38
Q99627	-0.27042738634029917	-0.5427610375631002	0.0019062648825018957	14.668598344436035	-1.9806818053085762	0.05158091610937953	0.3321069948365722	-4.557024142876633	COPS8
O00743	0.306012236363685	-0.018329600587067063	0.630354073314437	15.132200029540783	1.8954373949687497	0.06387054971477339	0.37422324908676774	-4.558103404779516	PPP6C
Q92900	-0.16763839583425522	-0.32966720462230037	-0.005609587046210063	16.592241927129432	-2.0525110596834724	0.04271667908987777	0.2963197738902723	-4.564094884454349	UPF1
P14920	0.275264122173209	0.00858428649418208	0.5419439578522359	18.196557071676388	2.047687500109965	0.043196680897274894	0.29805204729960777	-4.571147106978938	DAO
A2VDF0	0.2174311523694705	0.006763429317826253	0.42809887542111474	18.026269057604292	2.0475193513524577	0.04321349681806621	0.29805204729960777	-4.573779685737005	FUOM
P47985	-0.15945527147177457	-0.31356029570854427	-0.005350247235004851	19.79274242417117	-2.0519806167442267	0.042693599544370374	0.2963197738902723	-4.576352192075756	UQCRFS1
P42025	0.31744876566202934	-0.005647609624573391	0.640545140948632	14.009687243635232	1.9592872254393805	0.05402922500276774	0.3420511902591578	-4.577766059468605	ACTR1B
P30419	-0.17224952355369572	-0.3402210112246836	-0.004278035882707837	16.04243633873804	-2.035380896105596	0.044551833036322513	0.3037805682533028	-4.582271543947845	NMT1
Q8WZ42	1.1109820162711346	-0.22035516723159576	2.442319199773865	15.377725962414587	1.72011046206129	0.0979755512212788	0.46908950957996215	-4.5873992229354155	TTN
P29122	0.6575474473461592	-0.10506097651390156	1.4201558712062199	13.273403181407943	1.7594954241724048	0.0884927238479022	0.448369877546776	-4.587906218851897	PCSK6
Q04912	0.4801051364186184	-0.04415563974558645	1.0043659125828233	14.954284515152343	1.843807954691826	0.07171621629242234	0.40161113915020735	-4.591642131556969	MST1R
Q96AE4	-0.37704369163957246	-0.7482536190786633	-0.005833764200481706	17.973491251990435	-2.017419105267862	0.046578673615119415	0.31353154611283934	-4.59318585081558	FUBP1
Q14376	0.23535478529649836	0.0019410713806904956	0.46876849921230623	17.257401725294077	2.0039469777000414	0.048165550169822526	0.3187030937095465	-4.593401628738771	GALE
O43852	0.24618468056338075	0.004905999097440467	0.48746336202932106	16.195925027141996	2.025187820268817	0.045607513027649225	0.3089292677903734	-4.595462671535529	CALU
Q96JQ2	0.26497420388920756	-0.00174460361286094	0.5316930113912761	14.887427243735601	1.9772028647947129	0.05148116517424462	0.3320925162565856	-4.596360608215832	CLMN
P51858	-0.4061266906774537	-0.8064641444608044	-0.005789236894103045	18.78793584879485	-2.0140721451853403	0.04684216973358927	0.3140652264494284	-4.610727646452398	HDGF
O75179	0.3391591609469923	-0.03410562382019122	0.7124239457141758	12.103779840849677	1.829419194624845	0.07388118315945218	0.40956675162645756	-4.612545424955481	ANKRD17
P08397	-0.30257096961844315	-0.6195340914393812	0.014392152202494846	14.310017389843535	-1.9084582384710025	0.06099530089850471	0.36575703320476594	-4.616294090403343	HMBS
Q14151	-0.3287638180568997	-0.6718857512176719	0.01435811510387247	14.670548499445772	-1.9162106349607408	0.060059142906305055	0.3639883287168595	-4.619945096384885	SAFB2
Q5I7T1;Q5BKT4	-0.6435149825344036	-1.3891620220666967	0.10213205699788941	12.417436028006001	-1.7566854570314903	0.08836493513862421	0.448369877546776	-4.623936066482387	ALG10;ALG10B
Q66K74	-0.3279024773651682	-0.6689111711873499	0.013106216457013486	13.123910308771604	-1.9184769969018527	0.059213591470710376	0.35992818376208485	-4.624249673504038	MAP1S
P41227	0.395248168287821	-0.08957147615076405	0.8800678127264061	13.155456762612355	1.6710786427972228	0.10601293999258776	0.48208287532009875	-4.624732667053147	NAA10
Q96CS3	-0.19179616169950206	-0.3845139583882724	9.216349892682829e-4	15.801071046078567	-1.9785625623038594	0.05108112526701202	0.3302405104822893	-4.6251426881926045	FAF2
P00387	0.12253498746162744	0.0024298953749647134	0.24264007954829017	20.782757117594585	2.023251453402516	0.04562284841413911	0.3089292677903734	-4.632155737544407	CYB5R3
O75381	0.29323343956599845	-0.013745839425334416	0.6002127185573314	16.29492588770925	1.9073853954809254	0.06085106563923774	0.36553567824910715	-4.632305658635061	PEX14
