Genes	Bin_1	Bin_2	Bin_3	Bin_4	Bin_5	Bin_6	Bin_10
GGACT	0.13595921838555974	0.12641376053960518	0.13623471238297738	0.14391395313278801	0.15564558822167407	0.13168944765705215	0.17014331968034352
GGCT	0.1529294342017055	0.1407622496573936	0.14524007149114607	0.1294687313391843	0.1407640615002808	0.14442858259612826	0.14640686921416146
GGCX	0.14875314220866306	0.15785607564035534	0.13344589399037574	0.15975221692022507	0.13749957197263685	0.1281281802781951	0.13456491898954887
GGH	0.1371809728072756	0.1290836397919741	0.14350755933056564	0.15045728950952234	0.1048870711446951	0.18523916490120806	0.1496443025147591
GGPS1	0.16033485774303657	0.11414208081517285	0.14493007855623846	0.14713278512514874	0.16782815882411498	0.17402273970213322	0.09160929923415517
GGT1	0.13756889737816147	0.1287613137528967	0.12627455972902285	0.1345983004937744	0.15153606358562266	0.17422092680665197	0.14703993825386993
GGT5	0.13198459893040787	0.11091009111640192	0.1263729432220712	0.14570712099759603	0.17756484084779758	0.16578105600671078	0.1416793488790146
GGT7	0.13940861836716645	0.1563698624872362	0.139199228015351	0.13317081037835077	0.14187275497018323	0.15912125543972588	0.13085747034198647
GHDC	0.1375782602910953	0.1553112788444796	0.13824299636259027	0.16358359306707104	0.13548064179871985	0.13555491739728665	0.13424831223875733
GHITM	0.12282813363181912	0.13357454518191372	0.12930850289827017	0.1717800657444724	0.15006506343875117	0.12144507252912862	0.1709986165756448
GID8	0.13209121960579645	0.13850173517838402	0.1421207686307968	0.124494654927983	0.1401469113179452	0.16682070000646076	0.15582401033263368
GIGYF2	0.13919068482013341	0.15698514006623424	0.12282051998809722	0.11631332323143945	0.13678159082737382	0.20978218739878973	0.11812655366793212
GIMAP1	0.14068865347312173	0.11125527103737444	0.12280830600201692	0.1625229681583993	0.12912653461515292	0.16099869761911023	0.17259956909482455
GIMAP4	0.1670627564309951	0.13474578093861167	0.16672885461442924	0.14129438307836906	0.14288937677220906	0.153281758132524	0.09399709003286191
GIMAP5	0.1034512747601173	0.16906371142666848	0.171913552007252	0.20201299562312405	0.11701761109441947	0.18747701172539832	0.049063843363020346
GIPC1	0.1428863083426772	0.1381151981590732	0.135136490936919	0.1415297058885908	0.13263484063499995	0.15752801673413722	0.1521694393036027
GIPC2	0.16503674858622588	0.14799235942415095	0.1379878820920915	0.141761676096658	0.16350207891649865	0.128133841295309	0.11558541358906607
GIT2	0.15413489723283588	0.1357599144505503	0.14716942264469499	0.12106006021195691	0.13847112776684317	0.14512794275603993	0.1582766349370788
GJB1	0.13412470403547516	0.13588172982528893	0.12637857395332003	0.13997968580220535	0.1485205246906248	0.07672802409214215	0.23838675760094355
GK	0.15764604726480977	0.13828649144761007	0.1507483285778659	0.1459348226097421	0.1324304319782346	0.1313044750541234	0.14364940306761412
GLA	0.12109672410451991	0.11305133357361591	0.12667797389829025	0.13255923053334195	0.1515164355754084	0.18177925541284873	0.1733190469019749
GLB1	0.1255002480017482	0.11866874749133038	0.1533017995996436	0.1288911236039728	0.1391619854626994	0.14424003450546716	0.1902360613351385
GLCE	0.1499517785315953	0.13677251233821663	0.14183903518924504	0.1219812884090258	0.14503539283131028	0.18598143765707686	0.1184385550435301
GLDC	0.18880360917744166	0.15920187402418687	0.16275871240069367	0.1370376035487778	0.1327174006300974	0.11016283266227675	0.10931796755652584
GLE1	0.1223068413914696	0.12816528809611233	0.1284999092313117	0.1448810568431266	0.13072674564975903	0.204846037543931	0.1405741212442897
GLG1	0.13999468629698175	0.13271524616944758	0.13091274287334506	0.1389141287559704	0.14485432494510678	0.17496869614907581	0.13764017481007268
GLIPR2	0.13640834271320568	0.11949109123005289	0.14160092397045757	0.1771570617198985	0.11709101202359376	0.13639501339441662	0.17185655494837496
GLMN	0.1386240125876142	0.13312481650045097	0.1413735605052296	0.17256336280172405	0.12310349073526819	0.13997248078889604	0.15123827608081694
GLMP	0.13892499406054334	0.1379577585825807	0.13626480631166826	0.12535147275229622	0.09517909734759873	0.21222372064613515	0.1540981502991777
GLO1	0.1596457819567304	0.1346445489715811	0.12811485592202626	0.15251923978080614	0.1458863385692929	0.11755646737262182	0.16163276742694146
GLOD4	0.15389564237074146	0.1441629432127429	0.1442550901723918	0.13947646197375735	0.13776857606756016	0.1289713620958644	0.151469924106942
GLOD5	0.14591488505793515	0.1762272463029566	0.10259473611810724	0.16303840605406894	0.13098081268005218	0.18417911449210506	0.09706479929477484
GLRX	0.12910843099913383	0.13754660980685257	0.14165690941685916	0.14745568878953305	0.1443326387995775	0.13280547079525282	0.16709425139279113
GLRX3	0.1452277179433844	0.14547114281996595	0.15831678059514986	0.12174564232572689	0.14308825206006762	0.1517668124812392	0.13438365177446618
GLRX5	0.1550006711944016	0.14973848904053927	0.15033198748056717	0.12956735836179084	0.15934055280185205	0.13376416193623816	0.12225677918461082
GLS	0.11417828181822148	0.1505616865294421	0.15266683005493054	0.15190420738987148	0.14649822818382977	0.16478104302121982	0.11940972300248477
GLS2	0.285584296991233	0.12307629745243093	0.14410224132456026	0.11619243103670557	0.14099950378297493	0.08924303997167468	0.10080218944042067
GLT8D1	0.1278269179886375	0.1355342944021675	0.1313990080478286	0.13938785068674361	0.15315769039689694	0.1433362866956986	0.16935795178202723
GLTP	0.15451608408513845	0.1504849420736227	0.1484863481900292	0.11215140326842857	0.14593938263731157	0.15765561474354364	0.1307662250019258
GLTPD2	0.15167395252375387	0.1367227794969655	0.13591039287631326	0.14421234078624143	0.15255815884109064	0.13319764927567548	0.14572472619995971
GLUD1	0.1304343137794773	0.13905588131022567	0.1281673052612994	0.17927034353131915	0.1315272032384132	0.12839816465342102	0.16314678822584422
GLUD2	0.1261188698662773	0.13123004275238725	0.16166004076258433	0.14118521126546835	0.15920123254528487	0.14821116118958233	0.13239344161841554
GLUL	0.10619880086302348	0.12587168639293547	0.12741167996415192	0.1494088589960832	0.1424214084028778	0.12483077566484704	0.2238567897160811
GLYAT	0.16372163558594205	0.15260738111700498	0.14220576698957202	0.1513467580065018	0.13466543343029228	0.12341805157173287	0.1320349732989541
GLYATL1	0.1465829147109556	0.15112633713033322	0.15785400679985417	0.15591481009061617	0.13255379730768807	0.1318857844631654	0.1240823494973874
GLYATL1B	0.11064310004216994	0.11891510175018527	0.17136961560439698	0.14457674116352714	0.16884181326276693	0.17390960604809036	0.11174402212886338
GLYCTK	0.18952989562401018	0.15196913951304264	0.13020622042352575	0.16025239236075978	0.10991691665461013	0.09596776819240399	0.1621576672316476
GLYR1	0.13063657081923216	0.14235637300466553	0.16174653682869305	0.1617410077240409	0.144249785782964	0.12999589633638997	0.12927382950401428
GM2A	0.11575325593496026	0.10252561755892423	0.0947875731112463	0.11831335787092072	0.1532345977321754	0.30016181901828975	0.11522377877348336
GMDS	0.12110361249493502	0.11846729104698253	0.14408567193364585	0.11369321992657486	0.16109156186599272	0.14939593340011742	0.19216270933175164
GMEB2	0.14741849848380098	0.15352116578486666	0.1350705880279492	0.11041017865057465	0.2506221735729413	0.09862051038173854	0.10433688509812872
GMFB	0.13804995810251325	0.12972071770290783	0.15475883346204455	0.1358345583273461	0.16071623576598448	0.14655224900068048	0.13436744763852337
GMFG	0.1496052704947349	0.12565645493240823	0.13963486911992612	0.15502973609816748	0.14384060526338022	0.1709101724623471	0.11532289162903585
GMIP	0.16830229269425803	0.14940617729475472	0.17476082991515432	0.0902349087712485	0.14037672353914946	0.19922062759147247	0.07769844019396244
GMPPA	0.1315819144239402	0.131670173491864	0.13839043398745635	0.15153575199832728	0.16519964534365117	0.14433067732125543	0.1372914034335056
GMPPB	0.14135822953809657	0.1278242597125185	0.13991943909306553	0.13451863208681744	0.14430564723838737	0.15810360141179	0.15397019091932448
GMPR2	0.15420403574989808	0.14220220194333602	0.14364928195948254	0.1302792367817478	0.15202767703178208	0.14487662844504876	0.1327609380887047
GMPS	0.1403861333973588	0.13174600526988778	0.15767964567029621	0.13687853425432225	0.1642302111690134	0.13463181289474466	0.1344476573443768
GNA11	0.15037214159124154	0.12811682979693376	0.12437883099351987	0.14332702383351426	0.15568501809528004	0.15494808782767358	0.1431720678618369
GNA13	0.15284786002177925	0.13678731049938764	0.12156433607208504	0.1354645331672418	0.15589029341574734	0.1629914430497878	0.13445422377397107
GNAI1	0.13116050595611872	0.13959419244440893	0.12810636001322462	0.2414743511570432	0.10417213213175348	0.1291248427174703	0.12636761557998086
GNAI2	0.15992784487725756	0.14301619786911623	0.1406855179265692	0.12031891502733051	0.16026707934952283	0.14515471307880465	0.13062973187139906
GNAI3	0.15608551195724582	0.15194177409301451	0.18163627418781336	0.14543417332178402	0.11637631443316963	0.11376764093853177	0.1347583110684409
GNAO1	0.1765481659805664	0.14589537367467903	0.1741063518893524	0.10323687166964927	0.10527615470564496	0.15766917732779936	0.13726790475230854
GNAQ	0.1587383417293787	0.14331909842640062	0.13409507266518392	0.10880707782268234	0.12239548510190065	0.141260428545363	0.1913844957090908
GNAS	0.1641078116197099	0.12748200338815585	0.1260759953483211	0.1373034105920772	0.16397216018675306	0.14303192366777465	0.13802669519720828
GNB2	0.16201884759561103	0.1444360723862488	0.13397159309368725	0.11907055675981636	0.14856867913881824	0.14317369345748793	0.1487605575683304
GNE	0.14165238767190316	0.1502901053498503	0.14590568193739822	0.14996665639250464	0.1545363460482818	0.12062978588731967	0.13701903671274218
GNG12	0.13703280446070795	0.15336432305499384	0.1148028194956636	0.10418891006433226	0.16084297909157833	0.17562888666635504	0.154139277166369
GNL1	0.14635317541448137	0.1385432291489104	0.13852949152949076	0.134483749721042	0.14363340192534016	0.14504868390866094	0.15340826835207433
GNL2	0.12310011147467716	0.13157488464747852	0.14570244770507648	0.153547195833494	0.13929696944028744	0.19355689743211632	0.11322149346687001
GNL3	0.13151309404818223	0.14928984811243354	0.14819765659721781	0.162261376609583	0.18163370395842765	0.07626191865779673	0.15084240201635904
GNMT	0.21148471340580577	0.12259856461022368	0.11093472988532219	0.15900324887804057	0.13487271653590197	0.07853368806737836	0.18257233861732744
GNPAT	0.11354841880178727	0.14122785679270097	0.13534186676157048	0.15372293438015777	0.14529233818771786	0.10378751011636428	0.20707907495970135
GNPDA1	0.14264646364633063	0.13391935205218242	0.14366533833173026	0.12610304957701218	0.14508952667052788	0.15101821396782308	0.15755805575439352
GNPNAT1	0.1678616082951207	0.13061546967626095	0.12182995985341831	0.14090737781655135	0.16279042688741616	0.1205516521016748	0.15544350536955764
GNS	0.09585586050753106	0.12467350533169749	0.13646315005390144	0.1332565327248851	0.12887436521879175	0.18948191204936096	0.1913946741138323
GOLGA1	0.14613395961924688	0.13343866698783838	0.1434154125730284	0.15879757110931883	0.13751288284848814	0.12398823257433711	0.15671327428774232
GOLGA2	0.15578059602349367	0.141157411551925	0.14891409270214132	0.1360130812628411	0.1417708136394694	0.14852437419819506	0.12783963062193454
GOLGA3	0.13940416077339787	0.14221212211100198	0.13841146374687036	0.12947457809875948	0.14258960798444661	0.148270736245245	0.1596373310402787
GOLGA4	0.13975404899575136	0.13009037938922652	0.15868056464757735	0.1382075743612329	0.14390392835556318	0.14643708294687682	0.14292642130377187
GOLGA5	0.13084313418107518	0.14292572310108226	0.14664503174819385	0.13420078835725155	0.13974873680808772	0.16544443506252743	0.140192150741782
GOLGA7	0.13635434488412435	0.1197496017846177	0.14979765841942305	0.14552867638534592	0.11930582038255075	0.21547632361106112	0.11378757453287718
GOLGB1	0.14108911835742236	0.1385851457741207	0.1491356283092634	0.13051822888621398	0.14117737130596425	0.14965796005651338	0.1498365473105019
GOLIM4	0.1400538937748094	0.13613869313209853	0.14954345348790882	0.16445097744634543	0.14299119201700777	0.12354115979377106	0.14328063034805905
GOLM1	0.13695256016435534	0.12608551834340564	0.13614598319526103	0.14866449762520173	0.1435583595834762	0.1586355897848651	0.1499574913034348
GOLM2	0.15143344400884434	0.1443419261834665	0.1522921281746311	0.14142232020941245	0.12731222522886917	0.1595109476224261	0.12368700857235035
GOLPH3	0.1543892658761692	0.1555785876138368	0.14804829513066672	0.1485052287365252	0.12371974027834745	0.14797573067009576	0.1217831516943589
GOLPH3L	0.13306575651348024	0.12786377312015612	0.14272144529799344	0.1729623946463888	0.12552693391631115	0.13793651772855056	0.15992317877711967
GOLT1A	0.1479145738248317	0.13764029949670656	0.12015039221842785	0.1719920871856991	0.134397557799504	0.1328081247885987	0.1550969646862321
GOLT1B	0.14167308322921882	0.21300236270094547	0.1448111373293805	0.1339919871806287	0.1042921768808475	0.203175187214128	0.059054065464850945
GOPC	0.1321425161293657	0.13324310722894087	0.15253751789220485	0.13376698239429627	0.15654328853870367	0.1295837758863018	0.16218281193018685
GORAB	0.1324031349192607	0.13283363438483872	0.16049968425718067	0.11988333712131574	0.11433846205590839	0.2125524293813008	0.12748931788019494
GORASP1	0.12372622424776562	0.11460933092978456	0.10979197085413116	0.24183514547104237	0.14210108349568673	0.12785104778083445	0.14008519722075508
GORASP2	0.14482342274352128	0.1493225720832874	0.13432606866039615	0.16519832469153228	0.14386276993380934	0.14708096636183288	0.11538587552562078
GOSR1	0.1390478147578185	0.1457896515355064	0.13950830487398783	0.12825241863076722	0.16250792104453932	0.1436965998896866	0.14119728926769412
GOSR2	0.11186916197386736	0.14760865273457646	0.14485830837389643	0.16959204374365988	0.12953469060606163	0.16778220835821822	0.12875493420972006
GOT1	0.16642758084316187	0.14036118534080655	0.14789537408524647	0.1449163104203337	0.12516500979330517	0.12830985266061468	0.14692468685653168
GOT2	0.1499841638659224	0.1460684647356393	0.14427426927826584	0.13262653144910577	0.14971844137672216	0.12975424693456725	0.1475738823597772
GPAA1	0.12953551629615118	0.1415976240918494	0.13895539437396512	0.15302121982174804	0.12570537020550301	0.1526810798454754	0.15850379536530776
GPAM	0.10695579262892732	0.1251079379334598	0.1461690465926536	0.12247041005346819	0.14948082649308356	0.15207311440176274	0.1977428718966448
GPAT3	0.13785922375209597	0.1573202997472555	0.15662179938445658	0.10800093010514601	0.14506210505743244	0.15606837173560398	0.13906727021800952
GPAT4	0.12364986803087062	0.15195453954498683	0.1631339380350533	0.12830458204912415	0.12334077839989467	0.13910524897535645	0.170511044964714
GPC1	0.10674553138861534	0.13565374563459517	0.15213241053400417	0.10445932734585467	0.11578663329923372	0.22212987296394293	0.16309247883375405
GPC6	0.057255440479990066	0.06331659165638857	0.08278976244557036	0.07858079052019962	0.15031761603916222	0.2410467316525965	0.3266930672060926
GPD1	0.14495292994806255	0.1450556903520343	0.14195582505446427	0.14109193226253003	0.13406918402877702	0.14378241119029278	0.14909202716383899
GPD1L	0.11704442702879514	0.11358202788780566	0.12444531426901198	0.11225397742680081	0.19913996160331204	0.19468837688586105	0.13884591489841325
GPD2	0.17015866798131546	0.15770997906549747	0.14914593924355624	0.12771423994077552	0.1475627304864211	0.134931352204396	0.11277709107803813
GPHN	0.17642981356063722	0.13940130890646513	0.13705094733409567	0.13890493086557354	0.12709329371107778	0.12166959203200729	0.15945011359014333
GPI	0.15886672037033445	0.1445027980926	0.14721575019060495	0.12808053875824305	0.1539845587034124	0.1492415948380648	0.11810803904674046
