geneSet	description	link	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	size	plotPath	leadingEdgeNum	leadingEdgeId	userId
hsa04014	Ras signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04014+7074+5906+207+5337+5922+10928+5338+8605+5291+51806+8437+5595+29110+55970+5336	0.20036384492506415	0.7316381385006069	0.918918918918919	0.9999999999999998	70	./Project_wg_result1733328043_GSEA/hsa04014.png	15	7074;5906;207;5337;5922;10928;5338;8605;5291;51806;8437;5595;29110;55970;5336	AKT1;CALML5;GNG12;MAPK3;PIK3CB;PLA2G4C;PLCG2;PLD1;PLD2;RALBP1;RAP1A;RASA2;RASAL1;TBK1;TIAM1
hsa05415	Diabetic cardiomyopathy	http://www.kegg.jp/kegg-bin/show_pathway?hsa05415+183+1337+207+1509+5162+513+5291+7419+4711+1281+7416+7417+5728+2673+1327+1347+6667+506+2597+539+1329+1537+5160+1350+818+4695+4702+291+7384+1345+488+4707+522+3643+5500+4705+498+4715+6390+54539+515+8503+2936+1536+5164+7381+292+7385+10476+2932+4698+5296+4725+1376	0.19162612404158247	0.7627493480692453	0.9203821656050956	0.9999999999999998	122	./Project_wg_result1733328043_GSEA/hsa05415.png	54	183;1337;207;1509;5162;513;5291;7419;4711;1281;7416;7417;5728;2673;1327;1347;6667;506;2597;539;1329;1537;5160;1350;818;4695;4702;291;7384;1345;488;4707;522;3643;5500;4705;498;4715;6390;54539;515;8503;2936;1536;5164;7381;292;7385;10476;2932;4698;5296;4725;1376	AGT;AKT1;ATP2A2;ATP5F1A;ATP5F1B;ATP5F1D;ATP5PB;ATP5PD;ATP5PF;ATP5PO;CAMK2G;COL3A1;COX4I1;COX5B;COX6A1;COX6C;COX7A2;COX7C;CPT2;CTSD;CYBB;CYC1;GAPDH;GFPT1;GSK3B;GSR;INSR;NDUFA10;NDUFA2;NDUFA5;NDUFA8;NDUFB1;NDUFB11;NDUFB5;NDUFB9;NDUFS5;PDHA1;PDHB;PDK2;PIK3CB;PIK3R2;PIK3R3;PPP1CB;PTEN;SDHB;SLC25A4;SLC25A5;SP1;UQCRB;UQCRC1;UQCRC2;VDAC1;VDAC2;VDAC3
hsa05020	Prion disease	http://www.kegg.jp/kegg-bin/show_pathway?hsa05020+733+3309+4684+1337+731+10383+581+714+713+468+513+5291+7419+730+7846+54205+4711+7416+7417+5595+732+1327+1347+729+506+90550+539+1329+1537+1350+84617+4695+6647+4702+291+7384+1345+5686+5710+5692+1459+4707+522+712+3799+5594+4705+498+4715+572+6390+54539+515+8503+1536+7381+3915+292+7280+7277+7385+10476+2932+4698+5296+4725+3312+5718	0.19027116944519828	0.7860243031952479	0.9214175654853621	0.9999999999999998	158	./Project_wg_result1733328043_GSEA/hsa05020.png	68	733;3309;4684;1337;731;10383;581;714;713;468;513;5291;7419;730;7846;54205;4711;7416;7417;5595;732;1327;1347;729;506;90550;539;1329;1537;1350;84617;4695;6647;4702;291;7384;1345;5686;5710;5692;1459;4707;522;712;3799;5594;4705;498;4715;572;6390;54539;515;8503;1536;7381;3915;292;7280;7277;7385;10476;2932;4698;5296;4725;3312;5718	ATF4;ATP5F1A;ATP5F1B;ATP5F1D;ATP5PB;ATP5PD;ATP5PF;ATP5PO;BAD;BAX;C1QA;C1QB;C1QC;C6;C7;C8A;C8B;C8G;COX4I1;COX5B;COX6A1;COX6C;COX7A2;COX7C;CSNK2A2;CYBB;CYC1;CYCS;GSK3B;HSPA5;HSPA8;KIF5B;LAMC1;MAPK1;MAPK3;MCU;NCAM1;NDUFA10;NDUFA2;NDUFA5;NDUFA8;NDUFB1;NDUFB11;NDUFB5;NDUFB9;NDUFS5;PIK3CB;PIK3R2;PIK3R3;PSMA5;PSMB4;PSMD12;PSMD4;SDHB;SLC25A4;SLC25A5;SOD1;TUBA1A;TUBA4A;TUBB2A;TUBB4B;TUBB6;UQCRB;UQCRC1;UQCRC2;VDAC1;VDAC2;VDAC3
hsa04371	Apelin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04371+3709+5604+3710+22800+2776+208+4893+5605+2773+4209+5346	-0.20473640066892373	-0.7185720120457519	0.9216152019002375	0.9999999999999998	45	./Project_wg_result1733328043_GSEA/hsa04371.png	11	3709;5604;3710;22800;2776;208;4893;5605;2773;4209;5346	AKT2;GNAI3;GNAQ;ITPR2;ITPR3;MAP2K1;MAP2K2;MEF2D;NRAS;PLIN1;RRAS2
hsa05130	Pathogenic Escherichia coli infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05130+8743+4793+8440+3606+834+10383+9076	0.1961792623271098	0.7650196104931092	0.9222972972972973	0.9999999999999998	100	./Project_wg_result1733328043_GSEA/hsa05130.png	7	8743;4793;8440;3606;834;10383;9076	CASP1;CLDN1;IL18;NCK2;NFKBIB;TNFSF10;TUBB4B
hsa04062	Chemokine signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04062+4793+7074+5906+207	0.20452675902984832	0.7244249121264894	0.9283216783216783	0.9999999999999998	57	./Project_wg_result1733328043_GSEA/hsa04062.png	4	4793;7074;5906;207	AKT1;NFKBIB;RAP1A;TIAM1
hsa05163	Human cytomegalovirus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05163+6892+3134+2923+811+567+207+3685+581+468+5291+51806+54205+5595+29110+6667+55970	0.19417574507662347	0.7388728703651654	0.9291736930860034	0.9999999999999998	84	./Project_wg_result1733328043_GSEA/hsa05163.png	16	6892;3134;2923;811;567;207;3685;581;468;5291;51806;54205;5595;29110;6667;55970	AKT1;ATF4;B2M;BAX;CALML5;CALR;CYCS;GNG12;HLA-F;ITGAV;MAPK3;PDIA3;PIK3CB;SP1;TAPBP;TBK1
hsa04120	Ubiquitin mediated proteolysis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04120+9817+29882+57154+23327+10277+6921+4734+26272+997+9354+64682+26091+90293	0.2008254060604568	0.7067983581210483	0.9298561151079137	0.9999999999999998	58	./Project_wg_result1733328043_GSEA/hsa04120.png	13	9817;29882;57154;23327;10277;6921;4734;26272;997;9354;64682;26091;90293	ANAPC1;ANAPC2;CDC34;ELOC;FBXO4;HERC4;KEAP1;KLHL13;NEDD4;NEDD4L;SMURF1;UBE4A;UBE4B
hsa05211	Renal cell carcinoma	http://www.kegg.jp/kegg-bin/show_pathway?hsa05211+5604+369+5546+5908+208+4893+5605+2885+56924+6513+2033	-0.1999715752873672	-0.6854388633977376	0.930672268907563	0.9999999999999998	37	./Project_wg_result1733328043_GSEA/hsa05211.png	11	5604;369;5546;5908;208;4893;5605;2885;56924;6513;2033	AKT2;ARAF;EP300;GRB2;MAP2K1;MAP2K2;NRAS;PAK6;PRCC;RAP1B;SLC2A1
hsa04151	PI3K-Akt signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04151+3913+1385+5578+208+6256+4893+5605+8517+3672+5519+3667+2885+1956+1975+2538+7249+3690+2261+3674+200186	-0.19099430566798103	-0.7845099675480716	0.9319371727748691	0.9999999999999998	111	./Project_wg_result1733328043_GSEA/hsa04151.png	20	3913;1385;5578;208;6256;4893;5605;8517;3672;5519;3667;2885;1956;1975;2538;7249;3690;2261;3674;200186	AKT2;CREB1;CRTC2;EGFR;EIF4B;FGFR3;G6PC1;GRB2;IKBKG;IRS1;ITGA1;ITGA2B;ITGB3;LAMB2;MAP2K2;NRAS;PPP2R1B;PRKCA;RXRA;TSC2
hsa01521	EGFR tyrosine kinase inhibitor resistance	http://www.kegg.jp/kegg-bin/show_pathway?hsa01521+5604+369+5578+208+4893+5605+2885+1956+2261	-0.20430950767039624	-0.6719681485716251	0.9322799097065463	0.9999999999999998	36	./Project_wg_result1733328043_GSEA/hsa01521.png	9	5604;369;5578;208;4893;5605;2885;1956;2261	AKT2;ARAF;EGFR;FGFR3;GRB2;MAP2K1;MAP2K2;NRAS;PRKCA
hsa04068	FoxO signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04068+8743+6648+207+5291+10769+5728+5595+5563+5564	0.20527947468098742	0.6887649994130213	0.9341637010676157	0.9999999999999998	45	./Project_wg_result1733328043_GSEA/hsa04068.png	9	8743;6648;207;5291;10769;5728;5595;5563;5564	AKT1;MAPK3;PIK3CB;PLK2;PRKAA2;PRKAB1;PTEN;SOD2;TNFSF10
hsa04923	Regulation of lipolysis in adipocytes	http://www.kegg.jp/kegg-bin/show_pathway?hsa04923+2778+208+2773+3667+5346	-0.22288928828187693	-0.6342288898061135	0.9390756302521008	0.9999999999999998	18	./Project_wg_result1733328043_GSEA/hsa04923.png	5	2778;208;2773;3667;5346	AKT2;GNAI3;GNAS;IRS1;PLIN1
hsa04670	Leukocyte transendothelial migration	http://www.kegg.jp/kegg-bin/show_pathway?hsa04670+7070+5906+9076	0.20547023362278644	0.7010141644269937	0.9399293286219081	0.9999999999999998	49	./Project_wg_result1733328043_GSEA/hsa04670.png	3	7070;5906;9076	CLDN1;RAP1A;THY1
hsa05222	Small cell lung cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05222+207+3685+3908+581+284217+1287+5291+54205+5728+3655+3912+10319+3910+578	0.2070195182041183	0.662798952302186	0.9430604982206405	0.9999999999999998	38	./Project_wg_result1733328043_GSEA/hsa05222.png	14	207;3685;3908;581;284217;1287;5291;54205;5728;3655;3912;10319;3910;578	AKT1;BAK1;BAX;COL4A5;CYCS;ITGA6;ITGAV;LAMA1;LAMA2;LAMA4;LAMB1;LAMC3;PIK3CB;PTEN
hsa00760	Nicotinate and nicotinamide metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00760+22978+349565+4837+30833+22933	0.22854165771129772	0.6458963683636892	0.9436893203883495	0.9999999999999998	20	./Project_wg_result1733328043_GSEA/hsa00760.png	5	22978;349565;4837;30833;22933	NMNAT3;NNMT;NT5C;NT5C2;SIRT2
hsa03018	RNA degradation	http://www.kegg.jp/kegg-bin/show_pathway?hsa03018+5214+10200+5213+27257+219988+87178	0.2034541938200346	0.7011426590899522	0.9451114922813036	0.9999999999999998	50	./Project_wg_result1733328043_GSEA/hsa03018.png	6	5214;10200;5213;27257;219988;87178	LSM1;MPHOSPH6;PATL1;PFKM;PFKP;PNPT1
hsa04064	NF-kappa B signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04064+8717+142+4067+331+8517+6885+23085	-0.20731602026780538	-0.6664566983351429	0.9476082004555809	0.9999999999999998	29	./Project_wg_result1733328043_GSEA/hsa04064.png	7	8717;142;4067;331;8517;6885;23085	ERC1;IKBKG;LYN;MAP3K7;PARP1;TRADD;XIAP
hsa04010	MAPK signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04010+5534+5494+5604+369+5606+8717+22800+5908+5578+208+5599+4893+5605+8517+2318+6885+408+2885+1956+2261+6416+3310	-0.18244466295812956	-0.7254346807787677	0.9479638009049773	0.9999999999999998	79	./Project_wg_result1733328043_GSEA/hsa04010.png	22	5534;5494;5604;369;5606;8717;22800;5908;5578;208;5599;4893;5605;8517;2318;6885;408;2885;1956;2261;6416;3310	AKT2;ARAF;ARRB1;EGFR;FGFR3;FLNC;GRB2;HSPA6;IKBKG;MAP2K1;MAP2K2;MAP2K3;MAP2K4;MAP3K7;MAPK8;NRAS;PPM1A;PPP3R1;PRKCA;RAP1B;RRAS2;TRADD
hsa04921	Oxytocin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04921+781+59285+2983+2982+8605+51806+5595+5563+5564+818+29904	0.19367381693110639	0.6739326499237142	0.9526315789473684	0.9999999999999998	58	./Project_wg_result1733328043_GSEA/hsa04921.png	11	781;59285;2983;2982;8605;51806;5595;5563;5564;818;29904	CACNA2D1;CACNG6;CALML5;CAMK2G;EEF2K;GUCY1A1;GUCY1B1;MAPK3;PLA2G4C;PRKAA2;PRKAB1
hsa04530	Tight junction	http://www.kegg.jp/kegg-bin/show_pathway?hsa04530+55114+4218+4301+5962+57530+5599+50848+10552+10093+84952+81873+8777+5519+56288+153562+3059+5111+57826	-0.1843854332157966	-0.742088197236828	0.9528795811518325	0.9999999999999998	85	./Project_wg_result1733328043_GSEA/hsa04530.png	18	55114;4218;4301;5962;57530;5599;50848;10552;10093;84952;81873;8777;5519;56288;153562;3059;5111;57826	AFDN;ARHGAP17;ARPC1A;ARPC4;ARPC5L;CGN;CGNL1;F11R;HCLS1;MAPK8;MARVELD2;MPDZ;PARD3;PCNA;PPP2R1B;RAB8A;RAP2C;RDX
hsa04925	Aldosterone synthesis and secretion	http://www.kegg.jp/kegg-bin/show_pathway?hsa04925+183+5138+468+51806	0.21869282006049087	0.6571430018202844	0.9547169811320755	0.9999999999999998	29	./Project_wg_result1733328043_GSEA/hsa04925.png	4	183;5138;468;51806	AGT;ATF4;CALML5;PDE2A
hsa00513	Various types of N-glycan biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00513+79796+3073+440138+85365+3074+4122+10905	0.21708354016335968	0.633767527060681	0.9591078066914498	0.9999999999999998	24	./Project_wg_result1733328043_GSEA/hsa00513.png	7	79796;3073;440138;85365;3074;4122;10905	ALG11;ALG2;ALG9;HEXA;HEXB;MAN1A2;MAN2A2
hsa04215	Apoptosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04215+5599+666+331	-0.21822837722662303	-0.573071291795962	0.9615384615384616	0.9999999999999998	13	./Project_wg_result1733328043_GSEA/hsa04215.png	3	5599;666;331	BOK;MAPK8;XIAP
hsa04020	Calcium signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04020+491+493+5534+5261+3709+3710+2778+2767+2776+5578+5333+2905+219931+8536+1956+2261	-0.17729439570710204	-0.6431439166540579	0.9681818181818181	0.9999999999999998	51	./Project_wg_result1733328043_GSEA/hsa04020.png	16	491;493;5534;5261;3709;3710;2778;2767;2776;5578;5333;2905;219931;8536;1956;2261	ATP2B2;ATP2B4;CAMK1;EGFR;FGFR3;GNA11;GNAQ;GNAS;GRIN2C;ITPR2;ITPR3;PHKG2;PLCD1;PPP3R1;PRKCA;TPCN2
hsa04713	Circadian entrainment	http://www.kegg.jp/kegg-bin/show_pathway?hsa04713+2983+2982+51806+5595+55970+818	0.20927372226404012	0.5988364729555166	0.9689213893967094	0.9999999999999998	23	./Project_wg_result1733328043_GSEA/hsa04713.png	6	2983;2982;51806;5595;55970;818	CALML5;CAMK2G;GNG12;GUCY1A1;GUCY1B1;MAPK3
hsa04622	RIG-I-like receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04622+5300+57506+8717+26007+5599+8517+6885+103	-0.2003145317439199	-0.6239592001253605	0.9702517162471396	0.9999999999999998	26	./Project_wg_result1733328043_GSEA/hsa04622.png	8	5300;57506;8717;26007;5599;8517;6885;103	ADAR;IKBKG;MAP3K7;MAPK8;MAVS;PIN1;TKFC;TRADD
hsa04721	Synaptic vesicle cycle	http://www.kegg.jp/kegg-bin/show_pathway?hsa04721+6844+10497	0.19404797459580625	0.5772892410826108	0.9718804920913884	0.9999999999999998	27	./Project_wg_result1733328043_GSEA/hsa04721.png	2	6844;10497	UNC13B;VAMP2
hsa00061	Fatty acid biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00061+197322+51102+2182+54995	0.21416850961891423	0.5436889359914804	0.9742173112338858	0.9999999999999998	13	./Project_wg_result1733328043_GSEA/hsa00061.png	4	197322;51102;2182;54995	ACSF3;ACSL4;MECR;OXSM
hsa04114	Oocyte meiosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04114+5534+3709+5499+5604+3710+5501+367+8379+5519+8243+9126+245711	-0.18293435078908327	-0.6536887206861426	0.9751131221719457	0.9999999999999998	47	./Project_wg_result1733328043_GSEA/hsa04114.png	12	5534;3709;5499;5604;3710;5501;367;8379;5519;8243;9126;245711	AR;ITPR2;ITPR3;MAD1L1;MAP2K1;PPP1CA;PPP1CC;PPP2R1B;PPP3R1;SMC1A;SMC3;SPDYA
hsa04360	Axon guidance	http://www.kegg.jp/kegg-bin/show_pathway?hsa04360+23654+5578+5364+4893+25791+8829+2773+56288+56924+57715+2242	-0.18278626607887216	-0.6828200368979507	0.9766355140186916	0.9999999999999998	59	./Project_wg_result1733328043_GSEA/hsa04360.png	11	23654;5578;5364;4893;25791;8829;2773;56288;56924;57715;2242	FES;GNAI3;NGEF;NRAS;NRP1;PAK6;PARD3;PLXNB1;PLXNB2;PRKCA;SEMA4G
hsa01210	2-Oxocarboxylic acid metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa01210+84706+2875+64902+162417+51166	-0.19572558725641886	-0.6242581267250986	0.9768518518518519	0.9999999999999998	29	./Project_wg_result1733328043_GSEA/hsa01210.png	5	84706;2875;64902;162417;51166	AADAT;AGXT2;GPT;GPT2;NAGS
hsa04660	T cell receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04660+4793+8440	0.19067040255031725	0.6590909684086862	0.9773913043478261	0.9999999999999998	51	./Project_wg_result1733328043_GSEA/hsa04660.png	2	4793;8440	NCK2;NFKBIB
hsa04750	Inflammatory mediator regulation of TRP channels	http://www.kegg.jp/kegg-bin/show_pathway?hsa04750+3827+8605+5291+51806+5336+818+5500+8503+5296+5335+1432+817+23236+6714+816+5566+810+5579+1573+123745+5295+5567+3709+5499+3710+5606+2778+2776+5578+5599+5501	0.18820273309116065	0.5744225133789476	0.9780621572212066	0.9999999999999998	31	./Project_wg_result1733328043_GSEA/hsa04750.png	31	3827;8605;5291;51806;5336;818;5500;8503;5296;5335;1432;817;23236;6714;816;5566;810;5579;1573;123745;5295;5567;3709;5499;3710;5606;2778;2776;5578;5599;5501	CALML3;CALML5;CAMK2B;CAMK2D;CAMK2G;CYP2J2;GNAQ;GNAS;ITPR2;ITPR3;KNG1;MAP2K3;MAPK14;MAPK8;PIK3CB;PIK3R1;PIK3R2;PIK3R3;PLA2G4C;PLA2G4E;PLCB1;PLCG1;PLCG2;PPP1CA;PPP1CB;PPP1CC;PRKACA;PRKACB;PRKCA;PRKCB;SRC
hsa04136	Autophagy	http://www.kegg.jp/kegg-bin/show_pathway?hsa04136+23130+26100+79065+55062+10533+55054	0.19995700233927954	0.5229910119897745	0.9796672828096118	0.9999999999999998	15	./Project_wg_result1733328043_GSEA/hsa04136.png	6	23130;26100;79065;55062;10533;55054	ATG16L1;ATG2A;ATG7;ATG9A;WIPI1;WIPI2
hsa04913	Ovarian steroidogenesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04913+1573+123745+5567+949+2778+8644+51478	-0.1811436551546461	-0.4954961754965397	0.9825708061002179	0.9999999999999998	15	./Project_wg_result1733328043_GSEA/hsa04913.png	7	1573;123745;5567;949;2778;8644;51478	AKR1C3;CYP2J2;GNAS;HSD17B7;PLA2G4E;PRKACB;SCARB1
hsa04072	Phospholipase D signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04072+183+207+5337+2147+5338+8605+5291+10554+5595	0.17862735511059422	0.6137167097195362	0.9845360824742269	0.9999999999999998	50	./Project_wg_result1733328043_GSEA/hsa04072.png	9	183;207;5337;2147;5338;8605;5291;10554;5595	AGPAT1;AGT;AKT1;F2;MAPK3;PIK3CB;PLA2G4C;PLD1;PLD2
hsa05218	Melanoma	http://www.kegg.jp/kegg-bin/show_pathway?hsa05218+5604+369+208+4893+5605+1643+1956	-0.18718255918351168	-0.5573848939660674	0.9869848156182213	0.9999999999999998	23	./Project_wg_result1733328043_GSEA/hsa05218.png	7	5604;369;208;4893;5605;1643;1956	AKT2;ARAF;DDB2;EGFR;MAP2K1;MAP2K2;NRAS
hsa04932	Non-alcoholic fatty liver disease	http://www.kegg.jp/kegg-bin/show_pathway?hsa04932+4696+4713+208+6392+5313+5599+6256+4701+51085+3667+2931+4706+1571+9451	-0.16599058609998762	-0.6732620158115229	0.9872448979591837	0.9999999999999998	87	./Project_wg_result1733328043_GSEA/hsa04932.png	14	4696;4713;208;6392;5313;5599;6256;4701;51085;3667;2931;4706;1571;9451	AKT2;CYP2E1;EIF2AK3;GSK3A;IRS1;MAPK8;MLXIPL;NDUFA3;NDUFA7;NDUFAB1;NDUFB7;PKLR;RXRA;SDHD
hsa04390	Hippo signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04390+1739+1453+23513+3993+5499+5501+55233+5519+56288+1496+8994	-0.1732074274016725	-0.5705741988628303	0.9886104783599089	0.9999999999999998	33	./Project_wg_result1733328043_GSEA/hsa04390.png	11	1739;1453;23513;3993;5499;5501;55233;5519;56288;1496;8994	CSNK1D;CTNNA2;DLG1;LIMD1;LLGL2;MOB1A;PARD3;PPP1CA;PPP1CC;PPP2R1B;SCRIB
hsa04914	Progesterone-mediated oocyte maturation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04914+5604+369+208+5599+8379+2773+6793+245711	-0.16880480052860813	-0.5503596922111618	0.9890350877192983	0.9999999999999998	33	./Project_wg_result1733328043_GSEA/hsa04914.png	8	5604;369;208;5599;8379;2773;6793;245711	AKT2;ARAF;GNAI3;MAD1L1;MAP2K1;MAPK8;SPDYA;STK10
hsa01240	Biosynthesis of cofactors	http://www.kegg.jp/kegg-bin/show_pathway?hsa01240+1371+154807+158+3242+10243+125061+7358+64802+8630+4522+1719+79646+57026+29968+6470+7367	-0.16258502190759916	-0.6852126862851317	0.9901719901719902	0.9999999999999998	114	./Project_wg_result1733328043_GSEA/hsa01240.png	16	1371;154807;158;3242;10243;125061;7358;64802;8630;4522;1719;79646;57026;29968;6470;7367	ADSL;AFMID;CPOX;DHFR;GPHN;HPD;HSD17B6;MTHFD1;NMNAT1;PANK3;PDXP;PSAT1;SHMT1;UGDH;UGT2B17;VKORC1L1
hsa05135	Yersinia infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05135+5604+5606+8874+10163+2776+208+5599+10552+10093+81873+5605+8517+6885+3937+147179+6416	-0.17000620829416824	-0.6468321288003738	0.9901960784313726	0.9999999999999998	72	./Project_wg_result1733328043_GSEA/hsa05135.png	16	5604;5606;8874;10163;2776;208;5599;10552;10093;81873;5605;8517;6885;3937;147179;6416	AKT2;ARHGEF7;ARPC1A;ARPC4;ARPC5L;GNAQ;IKBKG;LCP2;MAP2K1;MAP2K2;MAP2K3;MAP2K4;MAP3K7;MAPK8;WASF2;WIPF2
hsa04370	VEGF signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04370+207+8605+5291+5595+9261+5336+998+5594+25759+572+5747+8503+56848+5296+5335	0.1740733965868656	0.5361852218241004	0.992619926199262	0.9999999999999998	33	./Project_wg_result1733328043_GSEA/hsa04370.png	15	207;8605;5291;5595;9261;5336;998;5594;25759;572;5747;8503;56848;5296;5335	AKT1;BAD;CDC42;MAPK1;MAPK3;MAPKAPK2;PIK3CB;PIK3R2;PIK3R3;PLA2G4C;PLCG1;PLCG2;PTK2;SHC2;SPHK2
hsa04270	Vascular smooth muscle contraction	http://www.kegg.jp/kegg-bin/show_pathway?hsa04270+5579+140465+23365+391013+800+123745+9138+5567+9826+10672+3709+5499+5604+369+3710+2778+2767+2776+5578+5501+5605+72	-0.1604390782169171	-0.5717740894550718	0.9933920704845814	0.9999999999999998	46	./Project_wg_result1733328043_GSEA/hsa04270.png	22	5579;140465;23365;391013;800;123745;9138;5567;9826;10672;3709;5499;5604;369;3710;2778;2767;2776;5578;5501;5605;72	ACTG2;ARAF;ARHGEF1;ARHGEF11;ARHGEF12;CALD1;GNA11;GNA13;GNAQ;GNAS;ITPR2;ITPR3;MAP2K1;MAP2K2;MYL6B;PLA2G2C;PLA2G4E;PPP1CA;PPP1CC;PRKACB;PRKCA;PRKCB
hsa05200	Pathways in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05200+183+2950+405+2946+3827+1857+3728+9817+207+5337+3685+3908+581+10928+1050+284217+1287+2147+5338+5291+6921+51806+7184+54205+4791+5728+3655+5595+6667+55970+3912+54583+5336+10319+818	0.16533760227808073	0.6831597870055722	0.9952978056426333	0.9999999999999998	158	./Project_wg_result1733328043_GSEA/hsa05200.png	35	183;2950;405;2946;3827;1857;3728;9817;207;5337;3685;3908;581;10928;1050;284217;1287;2147;5338;5291;6921;51806;7184;54205;4791;5728;3655;5595;6667;55970;3912;54583;5336;10319;818	AGT;AKT1;ARNT;BAX;CALML5;CAMK2G;CEBPA;COL4A5;CYCS;DVL3;EGLN1;ELOC;F2;GNG12;GSTM2;GSTP1;HSP90B1;ITGA6;ITGAV;JUP;KEAP1;KNG1;LAMA1;LAMA2;LAMB1;LAMC3;MAPK3;NFKB2;PIK3CB;PLCG2;PLD1;PLD2;PTEN;RALBP1;SP1
hsa05170	Human immunodeficiency virus 1 infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05170+6892+3134+2923+811+567+207+200316+581+5291+6921+51806+54205+5595+29110+55970+5336+3984	0.15519707404640118	0.6001846893313304	0.9966499162479062	0.9999999999999998	92	./Project_wg_result1733328043_GSEA/hsa05170.png	17	6892;3134;2923;811;567;207;200316;581;5291;6921;51806;54205;5595;29110;55970;5336;3984	AKT1;APOBEC3F;B2M;BAX;CALML5;CALR;CYCS;ELOC;GNG12;HLA-F;LIMK1;MAPK3;PDIA3;PIK3CB;PLCG2;TAPBP;TBK1
hsa04810	Regulation of actin cytoskeleton	http://www.kegg.jp/kegg-bin/show_pathway?hsa04810+733+7074+2934+731+3827+207+3685+200576+2147+3693+5291+54961+730	0.15848093320262766	0.6288273426076632	0.9967266775777414	0.9999999999999998	111	./Project_wg_result1733328043_GSEA/hsa04810.png	13	733;7074;2934;731;3827;207;3685;200576;2147;3693;5291;54961;730	AKT1;C7;C8A;C8G;F2;GSN;ITGAV;ITGB5;KNG1;PIK3CB;PIKFYVE;SSH3;TIAM1
hsa04621	NOD-like receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04621+57506+3709+79184+3710+118429+5599+388646+331+25828+10910+55914+2633+8517+6885+4938+1535	-0.1582289321042718	-0.613987102536006	0.9976580796252927	0.9999999999999998	72	./Project_wg_result1733328043_GSEA/hsa04621.png	16	57506;3709;79184;3710;118429;5599;388646;331;25828;10910;55914;2633;8517;6885;4938;1535	ANTXR2;BRCC3;CYBA;ERBIN;GBP1;GBP7;IKBKG;ITPR2;ITPR3;MAP3K7;MAPK8;MAVS;OAS1;SUGT1;TXN2;XIAP
hsa04625	C-type lectin receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04625+5534+3709+3710+22800+208+5599+4893+8517+10332+2207	-0.16881620918768048	-0.5895570271514393	0.9977011494252873	0.9999999999999998	44	./Project_wg_result1733328043_GSEA/hsa04625.png	10	5534;3709;3710;22800;208;5599;4893;8517;10332;2207	AKT2;CLEC4M;FCER1G;IKBKG;ITPR2;ITPR3;MAPK8;NRAS;PPP3R1;RRAS2
hsa05221	Acute myeloid leukemia	http://www.kegg.jp/kegg-bin/show_pathway?hsa05221+3728+207+1050+5291+5595	0.1739706763295172	0.5299474515676567	0.9982014388489209	0.9999999999999998	30	./Project_wg_result1733328043_GSEA/hsa05221.png	5	3728;207;1050;5291;5595	AKT1;CEBPA;JUP;MAPK3;PIK3CB
